id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1400051378689556482,1400051378689556482,2021-06-02 14:27:15 +03,2021-06-02,14:27:15,+0300,2313800172,asfb_1907,Aslı 💛💙🌿〽️,,Sanatın her dalına düşman bu ülke..Niye ya aklım almıyor.. #yasaklar,tr,[],[],[],1,0,10,['yasaklar'],[],https://twitter.com/asfb_1907/status/1400051378689556482,False,,0,,,,,,,,[],,,,
1400051274125545472,1400051274125545472,2021-06-02 14:26:50 +03,2021-06-02,14:26:50,+0300,1022793015885291520,esoli0,ESO🔪,,Yasaklar kalkınca tek başıma cafe de oturup kahve içmeyi hayal etmemiştim,tr,[],[],[],2,0,6,[],[],https://twitter.com/esoli0/status/1400051274125545472,False,,0,,,,,,,,[],,,,
1400051235261136902,1400051235261136902,2021-06-02 14:26:40 +03,2021-06-02,14:26:40,+0300,352275018,turmalin22,Mehmet Demiral,,#KırmızıÇizgimizdir #pazar #günü yasaklar kalksın yeter,tr,[],[],[],0,0,0,"['kırmızıçizgimizdir', 'pazar', 'günü']",[],https://twitter.com/turmalin22/status/1400051235261136902,False,,0,,,,,,,,[],,,,
1400050665968308226,1400050665968308226,2021-06-02 14:24:25 +03,2021-06-02,14:24:25,+0300,1160372157932802048,e_habers,E-Haber,,Hafta içi sokağa çıkma yasağı saatleri: Akşam kısıtlama saat kaçta başlıyor? Yasaklar saat kaçta bitiyor? 2-4 Haziran 2021  https://t.co/wqa96IcFBe,tr,[],['https://www.e-haber.org/hafta-ici-sokaga-cikma-yasagi-saatleri-aksam-kisitlama-saat-kacta-basliyor-yasaklar-saat-kacta-bitiyor-2-4-haziran-2021/'],[],0,0,0,[],[],https://twitter.com/e_habers/status/1400050665968308226,False,,0,,,,,,,,[],,,,
1400050623064817667,1400050623064817667,2021-06-02 14:24:14 +03,2021-06-02,14:24:14,+0300,1398756331285327872,isomen_x,İ𝚂𝙼𝙰İ𝙻 𝚈𝙸𝙻𝙼𝙰𝚉,,YASAKLAR BİTTİGİNE GÖRE ŞUAN TEK İHTİYACIM BİR KÜRT DÜĞÜNÜNE GİDİP AKŞAMA KADAR HALAY ÇEKMEK İSTİYORUM..😂,tr,[],[],[],0,0,0,[],[],https://twitter.com/isomen_x/status/1400050623064817667,False,,0,,,,,,,,[],,,,
1400050559122608153,1400050559122608153,2021-06-02 14:23:59 +03,2021-06-02,14:23:59,+0300,114045384,jasminetiger3,casmin,,Yeni insanlarla tanışamamak Beni bu süreçte  en çok yaşlandırandır bilesiniz #pandemi #coronavirus #COVID19 #koronagünlükleri #yasaklar #Haziran2021 #carsamba,tr,[],[],[],0,0,0,"['pandemi', 'coronavirus', 'covid19', 'koronagünlükleri', 'yasaklar', 'haziran2021', 'carsamba']",[],https://twitter.com/jasminetiger3/status/1400050559122608153,False,,0,,,,,,,,[],,,,
1400050425806589956,1400050425806589956,2021-06-02 14:23:27 +03,2021-06-02,14:23:27,+0300,1254017745093570562,ezgicrrd,EzgiCRD,,Yasaklar Kalkınca havanı mı soğuttun  Ankara sen niye böylesin,tr,[],[],[],0,0,2,[],[],https://twitter.com/Ezgicrrd/status/1400050425806589956,False,,0,,,,,,,,[],,,,
1400050238174466055,1400050238174466055,2021-06-02 14:22:43 +03,2021-06-02,14:22:43,+0300,272527945,demmetguney,Demmet,,Şafak daralıyor ama yasaklar dewamke,tr,[],[],[],0,0,0,[],[],https://twitter.com/demmetguney/status/1400050238174466055,False,,0,,,,,,,,[],,,,
1400049398655094785,1400049398655094785,2021-06-02 14:19:22 +03,2021-06-02,14:19:22,+0300,224533323,halkharaketi,fatih çolak,,"Neyi bekliyorsunuz ? Gökten peygamber inmesinimi ? Gökten atatürkün inmesinimi ? Gökten yeni bir kahraman gelmesinimi? Gökten sihirli çubugun düşmesinimi ? Pekerin 9 cu bölümünümü  Ülke bitmiş,hukuk bitmiş,adalaet bitmiş, NEYİ BEKLİYORSUNUZ ? #neyibekliyorsunuz #dolar #yasaklar",tr,[],[],[],0,0,0,"['neyibekliyorsunuz', 'dolar', 'yasaklar']",[],https://twitter.com/halkharaketi/status/1400049398655094785,False,,0,,,,,,,,[],,,,
1400049131394146306,1400045209979961344,2021-06-02 14:18:19 +03,2021-06-02,14:18:19,+0300,1392453672697831424,4141mujdat,Müjdat 4141,,@Mihriba43872543 @Cennet96749670 @RTErdogan @abdulhamitgul Yargıpaketinde MahkumaMüjde   Syn başkanım yasaklar çözüm değil covid her zaman hayatımızın içinde ne yani bunun bedelini mahkumlar ödüyor en ağır şekilde @RTErdogan,tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],1,8,5,[],[],https://twitter.com/4141Mujdat/status/1400049131394146306,False,,0,,,,,,,,"[{'screen_name': 'Mihriba43872543', 'name': 'Berrin Yiğit', 'id': '1389287815347941378'}, {'screen_name': 'Cennet96749670', 'name': 'Cennet 💙💛🎈', 'id': '1385274187443490823'}, {'screen_name': 'RTErdogan', 'name': 'Recep Tayyip Erdoğan', 'id': '68034431'}, {'screen_name': 'abdulhamitgul', 'name': 'Abdulhamit Gül', 'id': '155534196'}]",,,,
1400049098372354048,1400047931319885825,2021-06-02 14:18:11 +03,2021-06-02,14:18:11,+0300,1392453672697831424,4141mujdat,Müjdat 4141,,@Cennet96749670 @RTErdogan Yargıpaketinde MahkumaMüjde   Syn başkanım yasaklar çözüm değil covid her zaman hayatımızın içinde ne yani bunun bedelini mahkumlar ödüyor en ağır şekilde @RTErdogan,tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],1,6,6,[],[],https://twitter.com/4141Mujdat/status/1400049098372354048,False,,0,,,,,,,,"[{'screen_name': 'Cennet96749670', 'name': 'Cennet 💙💛🎈', 'id': '1385274187443490823'}, {'screen_name': 'RTErdogan', 'name': 'Recep Tayyip Erdoğan', 'id': '68034431'}]",,,,
1400049069024628737,1400042464434589696,2021-06-02 14:18:04 +03,2021-06-02,14:18:04,+0300,1010457793562861568,sibela26449634,nympheMel🧚‍♀️,,"@MehmetK90085725 Yoo yasaklar kalktı, sokağa çıkma yasağında geçerli",tr,[],[],[],1,0,2,[],[],https://twitter.com/SibelA26449634/status/1400049069024628737,False,,0,,,,,,,,"[{'screen_name': 'MehmetK90085725', 'name': 'GAZİŞEHİR KAHVE', 'id': '1275413832731701248'}]",,,,
1400048801243492359,1400048801243492359,2021-06-02 14:17:00 +03,2021-06-02,14:17:00,+0300,1378048458653896710,kayseriablasi_,Kayseri’nin Ablası,,Yasaklar kalkmıştır ve yaz mevsiminin ilk haftasıdır.  O sırada Kayseri hava durumu  https://t.co/ZLi2BToXpG,tr,[],[],['https://pbs.twimg.com/media/E23479bWUAAVfuU.jpg'],0,0,0,[],[],https://twitter.com/kayseriablasi_/status/1400048801243492359,False,,1,https://pbs.twimg.com/media/E23479bWUAAVfuU.jpg,,,,,,,[],,,,
1400048713721167888,1400048713721167888,2021-06-02 14:16:39 +03,2021-06-02,14:16:39,+0300,1247646433928413185,fatihcan_tosunn,𝓕𝓪𝓽𝓲𝓱,,Yasaklar varken sana çıkmayan sokaklar kalkınca çıktımı sanki,tr,[],[],[],0,0,3,[],[],https://twitter.com/fatihcan_tosunn/status/1400048713721167888,False,,0,,,,,,,,[],,,,
1400048498138091525,1400047743784062982,2021-06-02 14:15:48 +03,2021-06-02,14:15:48,+0300,1248102581475381255,ahmet07706147,A.A,,@richiminno Yasaklar be zaman kalkacak tamamen,tr,[],[],[],0,0,0,[],[],https://twitter.com/Ahmet07706147/status/1400048498138091525,False,,0,,,,,,,,"[{'screen_name': 'richiminno', 'name': 'TRaDeRSARI', 'id': '368362467'}]",,,,
1400048465560883200,1400048465560883200,2021-06-02 14:15:40 +03,2021-06-02,14:15:40,+0300,1262102028106510339,vecigliklar,özel fısıltılar,,seren serengil yasaklar için şey diyo GÜNE ERKEN BAŞLAYALIM,tr,[],[],[],2,0,16,[],[],https://twitter.com/vecigliklar/status/1400048465560883200,False,,0,,,,,,,,[],,,,
1400048387903340545,1400048387903340545,2021-06-02 14:15:21 +03,2021-06-02,14:15:21,+0300,1223375310244196352,millionerfucker,theyıldız,,yasaklar kalktı ben evdeyim ters psikoloji falan mı yapıyorsunuz lan,tr,[],[],[],0,0,1,[],[],https://twitter.com/millionerfucker/status/1400048387903340545,False,,0,,,,,,,,[],,,,
1400048387605598209,1400048387605598209,2021-06-02 14:15:21 +03,2021-06-02,14:15:21,+0300,359517639,muratemel1,DemelYus,,Yasaklar sonrasi antreman mikemmell agrilarrr esliginde bitmistirr.  Kendime dombili oldum diodum gelenleri gordukten sonra yine kamyon gibiymisim dedim kendime 😁  https://t.co/q2dUU7rFUN,tr,[],[],['https://pbs.twimg.com/media/E234lpEXoAYXcMH.jpg'],1,0,1,[],[],https://twitter.com/MuraTemeL1/status/1400048387605598209,False,,1,https://pbs.twimg.com/media/E234lpEXoAYXcMH.jpg,,,,,,,[],,,,
1400048360854335489,1400047784322027522,2021-06-02 14:15:15 +03,2021-06-02,14:15:15,+0300,1362281714807156736,samiolmak,⭐,,@omer_salma2 Yasaklar kalkınca ben,tr,[],[],[],1,0,1,[],[],https://twitter.com/samiolmak/status/1400048360854335489,False,,0,,,,,,,,"[{'screen_name': 'omer_salma2', 'name': 'Ö〽️E R', 'id': '1291094327310065665'}]",,,,
1400048336208601092,1400048336208601092,2021-06-02 14:15:09 +03,2021-06-02,14:15:09,+0300,224533323,halkharaketi,fatih çolak,,"Muhalefet partileri neyi bekliyorsunuz? -Dolar 15 tl olsun -Ekonomi çöksün -Ekonomi iflas etsin Ondan sonramı gelip, yeni koltuklara oturmayımı bekliyorsunuz  Neyi bekliyorsunuz ?  #dolar #baykal #yasaklar #1Hazirandanitibaren #BurhanSesen  #neyibekliyorsunuz",tr,[],[],[],0,0,0,"['dolar', 'baykal', 'yasaklar', '1hazirandanitibaren', 'burhansesen', 'neyibekliyorsunuz']",[],https://twitter.com/halkharaketi/status/1400048336208601092,False,,0,,,,,,,,[],,,,
1400047931319885825,1400047931319885825,2021-06-02 14:13:33 +03,2021-06-02,14:13:33,+0300,1385274187443490823,cennet96749670,Cennet 💙💛🎈,,Yargıpaketinde MahkumaMüjde   Syn başkanım yasaklar çözüm değil covid her zaman hayatımızın içinde ne yani bunun bedelini mahkumlar ödüyor en ağır şekilde @RTErdogan,tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],5,36,31,[],[],https://twitter.com/Cennet96749670/status/1400047931319885825,False,,0,,,,,,,,[],,,,
1400047835257753605,1400047835257753605,2021-06-02 14:13:10 +03,2021-06-02,14:13:10,+0300,1388213176119046145,kamupersonel3,kamupersonel #MaskeTak 😷,,Hafta içi sokağa çıkma yasağı saatleri: Akşam kısıtlama saat kaçta başlıyor? Yasaklar saat kaçta bitiyor? 2-4 Haziran 2021  https://t.co/KIG7txtZPl,tr,[],['https://www.kamupersonel.org/hafta-ici-sokaga-cikma-yasagi-saatleri-aksam-kisitlama-saat-kacta-basliyor-yasaklar-saat-kacta-bitiyor-2-4-haziran-2021/'],[],0,0,0,[],[],https://twitter.com/kamupersonel3/status/1400047835257753605,False,,0,,,,,,,,[],,,,
1400047755255504898,1400047755255504898,2021-06-02 14:12:51 +03,2021-06-02,14:12:51,+0300,1397504065047760897,susudaaaa,Şüheda.K✨,,Yasaklar kalktı gezip tozucam derken 20 gün alçı yasağıııı 😒 hayattaki şansım bu 🤦🏻‍♀️,tr,[],[],[],0,0,2,[],[],https://twitter.com/susudaaaa/status/1400047755255504898,False,,0,,,,,,,,[],,,,
1400047730035146756,1400047730035146756,2021-06-02 14:12:45 +03,2021-06-02,14:12:45,+0300,596844948,s1b1n,Helen,,Var mısınız yasaklar bitince Kadıköy'de buluşup çılgınlar gibi içelim?,tr,[],[],[],1,0,10,[],[],https://twitter.com/s1b1n/status/1400047730035146756,False,,0,,,,,,,,[],,,,
1400047600141750273,1400047600141750273,2021-06-02 14:12:14 +03,2021-06-02,14:12:14,+0300,1343270061566521347,edanurakrr,Edanur Akar,,Yasaklar kalktı Gebze’ ye kış geldi,tr,[],[],[],1,0,11,[],[],https://twitter.com/edanurakrr/status/1400047600141750273,False,,0,,,,,,,,[],,,,
1400047483015864333,1392744259019812867,2021-06-02 14:11:46 +03,2021-06-02,14:11:46,+0300,1362713677087014915,ordabur49657069,ordaburda,,@BolukbasiNisa yasaklar bitti biraz çık gez unut yaşananları,tr,[],[],[],0,0,1,[],[],https://twitter.com/ordabur49657069/status/1400047483015864333,False,,0,,,,,,,,"[{'screen_name': 'BolukbasiNisa', 'name': 'Nisa Bölükbasi', 'id': '1217747001045110784'}]",,,,
1400047452116357120,1400047452116357120,2021-06-02 14:11:38 +03,2021-06-02,14:11:38,+0300,212675500,dearrmyself__,Canım Kendim 🐣,,Yasaklar kalktığına göre dışarı çıkarıyorum;  https://t.co/2en4caB4Ut,tr,[],[],['https://pbs.twimg.com/media/E233usMXMAEC4FW.jpg'],0,0,4,[],[],https://twitter.com/dearrmyself__/status/1400047452116357120,False,,1,https://pbs.twimg.com/media/E233usMXMAEC4FW.jpg,,,,,,,[],,,,
1400047449226481675,1400047449226481675,2021-06-02 14:11:38 +03,2021-06-02,14:11:38,+0300,3609542537,gasnakli,bibbib,,"Bu ne soguk be! Valla kombiyi acsak yeri. Yaz da gelmiyor, yasaklar da bitmiyor. Gercekten BUHRAAAAAN YILLAAAR",tr,[],[],[],0,0,0,[],[],https://twitter.com/gasnakli/status/1400047449226481675,False,,0,,,,,,,,[],,,,
1400047241805668356,1400047241805668356,2021-06-02 14:10:48 +03,2021-06-02,14:10:48,+0300,1191760639368273920,1eminetunc,🌼Emine Tunç,,"Korona bitmiyor, yasaklar bitmiyor, cehalet bitmiyor, iğrenç gündemler bitmiyor. Biten neler var?",tr,[],[],[],1,0,0,[],[],https://twitter.com/1EmineTunc/status/1400047241805668356,False,,0,,,,,,,,[],,,,
1400047123463381004,1400047123463381004,2021-06-02 14:10:20 +03,2021-06-02,14:10:20,+0300,327425388,hasan16hasannnn,Hasan,,"Şu olay bile, bu korona denen sözde ölümcül vırus tezini çürütmeye yeter de artar bile, oyuzden yasaklar anlamsiz ve daha fazla uzatarak ınsanlara zülmetmeyün sayın baskanlar @RTErdogan @suleymansoylu #22YasağıKaldırılsın #DanıstayMaskeKararınıAcıkla #OyumAkPartiye",tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}, {'screen_name': 'suleymansoylu', 'name': 'süleyman soylu', 'id': '18971997'}]",[],[],0,0,0,"['22yasağıkaldırılsın', 'danıstaymaskekararınıacıkla', 'oyumakpartiye']",[],https://twitter.com/hasan16hasannnn/status/1400047123463381004,False,https://twitter.com/ufukcoskunn/status/1399986772520669184,0,,,,,,,,[],,,,
1400047071466602500,1400047071466602500,2021-06-02 14:10:08 +03,2021-06-02,14:10:08,+0300,1185825282357420033,muhammetgenco0,GENCO,,yasaklar kalktı ama benim arkadaşım kalmamış ya la  https://t.co/NwUv6sFyMb,tr,[],[],['https://pbs.twimg.com/media/E233YoIWYAUWQ21.jpg'],2,0,23,[],[],https://twitter.com/muhammetgenco0/status/1400047071466602500,False,,1,https://pbs.twimg.com/media/E233YoIWYAUWQ21.jpg,,,,,,,[],,,,
