id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1400047600141750273,1400047600141750273,2021-06-02 14:12:14 +03,2021-06-02,14:12:14,+0300,1343270061566521347,edanurakrr,Edanur Akar,,Yasaklar kalktı Gebze’ ye kış geldi,tr,[],[],[],0,0,0,[],[],https://twitter.com/edanurakrr/status/1400047600141750273,False,,0,,,,,,,,[],,,,
1400047483015864333,1392744259019812867,2021-06-02 14:11:46 +03,2021-06-02,14:11:46,+0300,1362713677087014915,ordabur49657069,ordaburda,,@BolukbasiNisa yasaklar bitti biraz çık gez unut yaşananları,tr,[],[],[],0,0,0,[],[],https://twitter.com/ordabur49657069/status/1400047483015864333,False,,0,,,,,,,,"[{'screen_name': 'BolukbasiNisa', 'name': 'Nisa Bölükbasi', 'id': '1217747001045110784'}]",,,,
1400047452116357120,1400047452116357120,2021-06-02 14:11:38 +03,2021-06-02,14:11:38,+0300,212675500,dearrmyself__,Canım Kendim 🐣,,Yasaklar kalktığına göre dışarı çıkarıyorum;  https://t.co/2en4caB4Ut,tr,[],[],['https://pbs.twimg.com/media/E233usMXMAEC4FW.jpg'],0,0,0,[],[],https://twitter.com/dearrmyself__/status/1400047452116357120,False,,1,https://pbs.twimg.com/media/E233usMXMAEC4FW.jpg,,,,,,,[],,,,
1400047449226481675,1400047449226481675,2021-06-02 14:11:38 +03,2021-06-02,14:11:38,+0300,3609542537,gasnakli,bibbib,,"Bu ne soguk be! Valla kombiyi acsak yeri. Yaz da gelmiyor, yasaklar da bitmiyor. Gercekten BUHRAAAAAN YILLAAAR",tr,[],[],[],0,0,0,[],[],https://twitter.com/gasnakli/status/1400047449226481675,False,,0,,,,,,,,[],,,,
1400047241805668356,1400047241805668356,2021-06-02 14:10:48 +03,2021-06-02,14:10:48,+0300,1191760639368273920,1eminetunc,🌼Emine Tunç,,"Korona bitmiyor, yasaklar bitmiyor, cehalet bitmiyor, iğrenç gündemler bitmiyor. Biten neler var?",tr,[],[],[],0,0,0,[],[],https://twitter.com/1EmineTunc/status/1400047241805668356,False,,0,,,,,,,,[],,,,
1400047123463381004,1400047123463381004,2021-06-02 14:10:20 +03,2021-06-02,14:10:20,+0300,327425388,hasan16hasannnn,Hasan,,"Şu olay bile, bu korona denen sözde ölümcül vırus tezini çürütmeye yeter de artar bile, oyuzden yasaklar anlamsiz ve daha fazla uzatarak ınsanlara zülmetmeyün sayın baskanlar @RTErdogan @suleymansoylu #22YasağıKaldırılsın #DanıstayMaskeKararınıAcıkla #OyumAkPartiye",tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}, {'screen_name': 'suleymansoylu', 'name': 'süleyman soylu', 'id': '18971997'}]",[],[],0,0,0,"['22yasağıkaldırılsın', 'danıstaymaskekararınıacıkla', 'oyumakpartiye']",[],https://twitter.com/hasan16hasannnn/status/1400047123463381004,False,https://twitter.com/ufukcoskunn/status/1399986772520669184,0,,,,,,,,[],,,,
1400047071466602500,1400047071466602500,2021-06-02 14:10:08 +03,2021-06-02,14:10:08,+0300,1185825282357420033,muhammetgenco0,GENCO,,yasaklar kalktı ama benim arkadaşım kalmamış ya la  https://t.co/NwUv6sFyMb,tr,[],[],['https://pbs.twimg.com/media/E233YoIWYAUWQ21.jpg'],0,0,5,[],[],https://twitter.com/muhammetgenco0/status/1400047071466602500,False,,1,https://pbs.twimg.com/media/E233YoIWYAUWQ21.jpg,,,,,,,[],,,,
1400046942193864705,1400046942193864705,2021-06-02 14:09:37 +03,2021-06-02,14:09:37,+0300,283081122,halilonatt,Halil İbrahim ONAT,,Yaa dün doğum günü kutlayan şarkıcıların saat aşımı diye ceza keserken peki bu zaman aşımı geçen hafta soyluya program çıkışı destege gelen insanlara kesildi mi? #yasaklar #bunedir,tr,[],[],[],0,0,0,"['yasaklar', 'bunedir']",[],https://twitter.com/halilonatt/status/1400046942193864705,False,,0,,,,,,,,[],,,,
1400046866386063362,1400046866386063362,2021-06-02 14:09:19 +03,2021-06-02,14:09:19,+0300,1220699192890445824,bayramdilma1,BAYRAM.,,"Sayın Başkan @RTErdogan ''TORPİL'' Olmayacak dedi. ''Muhakkak ki Allah adaleti, ihsanı, akrabaya karşı cömert olmayı emreder; hayâsızlığı, kötülüğü ve zorbalığı yasaklar. İşte Allah, aklınızı başınıza alasınız diye size böyle öğüt veriyor''.Nahl Suresi - 90 . Ayet Tefsiri",tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],0,0,3,[],[],https://twitter.com/BayramDilma1/status/1400046866386063362,False,,0,,,,,,,,[],,,,
1400046409718669315,1400040747072585728,2021-06-02 14:07:30 +03,2021-06-02,14:07:30,+0300,1553043655,60_osmankilic,osman kilic,,@HaberturkTV @YaarAlaz11 Bakara süresi 114 cü ayeti yasaklar bunlar iktidara gelince,tr,[],[],[],0,0,0,[],[],https://twitter.com/60_osmankilic/status/1400046409718669315,False,,0,,,,,,,,"[{'screen_name': 'HaberturkTV', 'name': 'Habertürk TV', 'id': '556713042'}, {'screen_name': 'YaarAlaz11', 'name': '#YAŞAR ALAZ#Kudüs cografi degil İmani bir meseledi', 'id': '1284756041792618497'}]",,,,
1400046236305137665,1392744259019812867,2021-06-02 14:06:48 +03,2021-06-02,14:06:48,+0300,1363899511115034624,yok70198912,yok,,@BolukbasiNisa Aşk yasaklar bitti ya en çok ne yapmayı özledin gel de azıcık sohbet edelim,tr,[],[],[],0,0,3,[],[],https://twitter.com/yok70198912/status/1400046236305137665,False,,0,,,,,,,,"[{'screen_name': 'BolukbasiNisa', 'name': 'Nisa Bölükbasi', 'id': '1217747001045110784'}]",,,,
1400046151068524544,1400044200561889282,2021-06-02 14:06:28 +03,2021-06-02,14:06:28,+0300,2786040430,freytalking,Frey Talking Sense,,@piyanist19300 @drfahrettinkoca Başka bir şey yap kardeşim yasaklar kalkana kadar.,tr,[],[],[],0,0,0,[],[],https://twitter.com/FreyTalking/status/1400046151068524544,False,,0,,,,,,,,"[{'screen_name': 'piyanist19300', 'name': 'MUHAMMED YEŞERİR (MÜZİSYEN)', 'id': '404765632'}, {'screen_name': 'drfahrettinkoca', 'name': 'Dr. Fahrettin Koca', 'id': '1016198241417822208'}]",,,,
1400046028112465920,1400046028112465920,2021-06-02 14:05:59 +03,2021-06-02,14:05:59,+0300,307826155,said__amedi,Saîd Amedî,,Sanatçıya kıymayın efendiler Yasaklar adam öldürmesin!  #GözünüYumma  https://t.co/Z8rd614GD9,tr,[],[],['https://pbs.twimg.com/media/E232bJBWEAU1xa9.jpg'],0,0,1,['gözünüyumma'],[],https://twitter.com/Said__Amedi/status/1400046028112465920,False,,1,https://pbs.twimg.com/media/E232bJBWEAU1xa9.jpg,,,,,,,[],,,,
1400045719352905735,1400045719352905735,2021-06-02 14:04:45 +03,2021-06-02,14:04:45,+0300,230156422,tameryentur,Tamer YENTÜR,,#Türkiye'de Neler Oluyor Diyenler  Bu Akşam Saat 20.30 @tv100 de Buluşalım  @cenginyurt52 Sizin Sesiniz Olarak Konuşacak @mneuzunyol @ismailsaymaz  #OyumDemokratPartiye #dolar  #dolar10 #corona #yasaklar #eyt #Tekadam  #2023Yaklaştıkca #YeterBeUsta  https://t.co/rK0hzqYpWs,tr,"[{'screen_name': 'tv100', 'name': 'tv100', 'id': '2197290196'}, {'screen_name': 'cenginyurt52', 'name': 'cemal enginyurt', 'id': '990621226002518023'}, {'screen_name': 'mneuzunyol', 'name': 'mine uzun', 'id': '233837120'}, {'screen_name': 'ismailsaymaz', 'name': 'i̇smail saymaz', 'id': '284694804'}]",[],['https://pbs.twimg.com/media/E232KUWWQA8bzL-.jpg'],0,0,0,"['türkiye', 'oyumdemokratpartiye', 'dolar', 'dolar10', 'corona', 'yasaklar', 'eyt', 'tekadam', '2023yaklaştıkca', 'yeterbeusta']",[],https://twitter.com/TamerYENTUR/status/1400045719352905735,False,,1,https://pbs.twimg.com/media/E232KUWWQA8bzL-.jpg,,,,,,,[],,,,
