id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399790194174398467,1399790194174398467,2021-06-01 21:09:23 +03,2021-06-01,21:09:23,+0300,730469137,01puni,Zeynep Pınar,,"""Vurmayın, ÖLDÜM"". #AliİsmailKorkmaz #Gezi8yasında #1Haziran #loveislove #22YasağıKaldırılsın #yasaklar #SALI  https://t.co/mgNKeOTyIo",tr,[],[],['https://pbs.twimg.com/media/E20Nw3EXwAIl454.jpg'],0,0,0,"['alii̇smailkorkmaz', 'gezi8yasında', '1haziran', 'loveislove', '22yasağıkaldırılsın', 'yasaklar', 'sali']",[],https://twitter.com/01Puni/status/1399790194174398467,False,,1,https://pbs.twimg.com/media/E20Nw3EXwAIl454.jpg,,,,,,,[],,,,
1399790192177860613,1399790192177860613,2021-06-01 21:09:23 +03,2021-06-01,21:09:23,+0300,3926594536,4444dfhhjbv,@Berfino,,"Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz...  https://t.co/dDuUoYG6GI",tr,[],[],['https://pbs.twimg.com/media/E20ND4gWQAUD71O.jpg'],0,0,1,['sizgidince'],[],https://twitter.com/4444dfhhjbv/status/1399790192177860613,False,,1,https://pbs.twimg.com/media/E20ND4gWQAUD71O.jpg,,,,,,,[],,,,
1399790158522822656,1399790158522822656,2021-06-01 21:09:15 +03,2021-06-01,21:09:15,+0300,2286717742,haberciyedi24,haberciyedi24,,Hakan Altun normalleşme kararlarına tepki olarak enstrümanındaki telleri kesti  https://t.co/ebD4wHWomK #yasaklar  https://t.co/sHn9jLCuRE,tr,[],['https://haberciyedi24.com/hakan-altun-normallesme-kararlarina-tepki-olarak-enstrumanindaki-telleri-kesti/'],['https://pbs.twimg.com/media/E20NqAMXIAYLmcs.jpg'],0,0,0,['yasaklar'],[],https://twitter.com/haberciyedi24/status/1399790158522822656,False,,1,https://pbs.twimg.com/media/E20NqAMXIAYLmcs.jpg,,,,,,,[],,,,
1399790104969945091,1399789429426995201,2021-06-01 21:09:02 +03,2021-06-01,21:09:02,+0300,939864969398620161,mutlu_gulnur,Gulnur Mutlu,,"@Barikat__lar3 Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz...",tr,[],[],[],0,4,6,['sizgidince'],[],https://twitter.com/mutlu_gulnur/status/1399790104969945091,False,,0,,,,,,,,"[{'screen_name': 'Barikat__lar3', 'name': 'BARİKAT', 'id': '1323150263562227712'}]",,,,
1399790092898734090,1399790092898734090,2021-06-01 21:08:59 +03,2021-06-01,21:08:59,+0300,392629026,burakskry,buraksakarya,,"Böylesi paylaşımlar canımı yakıyor. Bu yasaklar adeta sanat yasağı haline döndü, yaşam tarzına müdahale ne acıdır ki normal algılanmaya başladı ülkemde. Sahip çıkın sanata, sahneye, hayat tarzınıza, kimliğinize, kendinize, ülkenize... #gözünüyumma #sahnenesahipçık  https://t.co/ZKKGVow84J",tr,[],[],['https://pbs.twimg.com/media/E20Nq8jWQA4HT5X.jpg'],0,0,1,"['gözünüyumma', 'sahnenesahipçık']",[],https://twitter.com/burakskry/status/1399790092898734090,False,,1,https://pbs.twimg.com/media/E20Nq8jWQA4HT5X.jpg,,,,,,,[],,,,
1399790047440818179,1399790047440818179,2021-06-01 21:08:48 +03,2021-06-01,21:08:48,+0300,1307669640802439168,mrtsnlv,Arif Sanlav,,Yasaklar esnetildi ama değişen bir şey yok ne kadar alıştıysak plan yapmayı unutmuşuz,tr,[],[],[],0,0,1,[],[],https://twitter.com/mrtsnlv/status/1399790047440818179,False,,0,,,,,,,,[],,,,
1399790047247974400,1399790047247974400,2021-06-01 21:08:48 +03,2021-06-01,21:08:48,+0300,1231658705755787265,elifgeneske,ekg,,"Korona bitmiyor, yasaklar bitmiyor, pahalılık bitmiyor, cehalet bitmiyor, iğrenç gündemler bitmiyor. Biten neler var?",tr,[],[],[],0,0,1,[],[],https://twitter.com/elifgeneske/status/1399790047247974400,False,,0,,,,,,,,[],,,,
1399789954096635907,1399789954096635907,2021-06-01 21:08:26 +03,2021-06-01,21:08:26,+0300,1390661623174647809,medusapeace,𝕸𝖊𝖉𝖚𝖘𝖆,,"Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz...",tr,[],[],[],0,3,4,['sizgidince'],[],https://twitter.com/medusapeace/status/1399789954096635907,False,https://twitter.com/Barikat__lar3/status/1399789429426995201,0,,,,,,,,[],,,,
1399789897242890243,1399789897242890243,2021-06-01 21:08:12 +03,2021-06-01,21:08:12,+0300,1399448829779447808,bgibiiii,Bebeğim Gibiiii,,Corona bi s*ktir git bi giiiğğğtt #corona #yasaklar,tr,[],[],[],0,0,0,"['corona', 'yasaklar']",[],https://twitter.com/BGibiiii/status/1399789897242890243,False,,0,,,,,,,,[],,,,
1399789825830666240,1399784448414134273,2021-06-01 21:07:55 +03,2021-06-01,21:07:55,+0300,227315230,aristidistimac,Aristidis,,"@anadol_mert Ooo bu doğruysa bir yıldır hukuksuz olarak koyuluyor yasaklar ve yasakları koyanlar anayasaya aykırı davranarak suç işliyorlar. ""İtiraz edince mahkemeler cezaları iptal ediyor"" diye bir söylenti var. Eğer doğruysa bu iki bilgi birbirini destekliyor. Çok teşekkür ederim bunun için",tr,[],[],[],1,0,0,[],[],https://twitter.com/aristidistimac/status/1399789825830666240,False,,0,,,,,,,,"[{'screen_name': 'anadol_mert', 'name': 'Mert Anadol', 'id': '1341127391192756227'}]",,,,
1399789775968780293,1399789429426995201,2021-06-01 21:07:44 +03,2021-06-01,21:07:44,+0300,1318935094749442048,_muhalif_nazim_,Nazım.,,"@Barikat__lar3 Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz.",tr,[],[],[],0,5,6,['sizgidince'],[],https://twitter.com/_Muhalif_Nazim_/status/1399789775968780293,False,,0,,,,,,,,"[{'screen_name': 'Barikat__lar3', 'name': 'BARİKAT', 'id': '1323150263562227712'}]",,,,
1399789753080455171,1399789429426995201,2021-06-01 21:07:38 +03,2021-06-01,21:07:38,+0300,1390661623174647809,medusapeace,𝕸𝖊𝖉𝖚𝖘𝖆,,"@Barikat__lar3 Sözümüz Olsun; #SizGidince En büyük halayımızı Gezi parkında kuracağız  Kadın Cinayetleri Cezasız Kalmayacak   Doğa Katliamları Bitecek,  Yolsuzluk,Yasaklar, Son Bulacak.   Özgür Bir Ülke yaratmak İçin siz gidene kadar mücadeleye devam Edeceğiz...  https://t.co/7wJDwtZNx5",tr,[],[],['https://pbs.twimg.com/media/E20ND4gWQAUD71O.jpg'],1,2,6,['sizgidince'],[],https://twitter.com/medusapeace/status/1399789753080455171,False,,1,https://pbs.twimg.com/media/E20ND4gWQAUD71O.jpg,,,,,,,"[{'screen_name': 'Barikat__lar3', 'name': 'BARİKAT', 'id': '1323150263562227712'}]",,,,
