id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399278982504271872,1399278982504271872,2021-05-31 11:18:01 +03,2021-05-31,11:18:01,+0300,1394386622288957451,damlacancalims1,damlacan calimsiz,,"Bu yaz ülkeye gelecektim de, galiba yanlış dönem🍺😂 Haftanın Yalanları #FeyziHocaYalnızDeğildir #beratalbayrak Seda Sayan #GezideSöylemiştik",tr,[],[],[],0,0,0,"['feyzihocayalnızdeğildir', 'beratalbayrak', 'gezidesöylemiştik']",[],https://twitter.com/damlacancalims1/status/1399278982504271872,False,,0,,,,,,,,[],,,,
1399278954033434626,1399278954033434626,2021-05-31 11:17:54 +03,2021-05-31,11:17:54,+0300,1358841749943300097,alibeyhan_,Ali Beyhan,,#1Hazirandanİtibaren #GezideSoeylemistik #tayyipabil seda sayan   #FeyziHocaYalnızDeğildir #kimseninŞüphesiOlmasın #beratalbayrak Ersan Şen Haftanın Yalanları  https://t.co/mONGOgrWS6,tr,[],[],[],0,0,0,"['1hazirandani̇tibaren', 'gezidesoeylemistik', 'tayyipabil', 'feyzihocayalnızdeğildir', 'kimseninşüphesiolmasın', 'beratalbayrak']",[],https://twitter.com/alibeyhan_/status/1399278954033434626,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1399277944137302017/pu/img/Prl3BxVvFAxxDVAR.jpg,,,,,,,[],,,,
1399278806377058305,1399261350132584448,2021-05-31 11:17:19 +03,2021-05-31,11:17:19,+0300,180070474,turkbilirkisi,Enisten,,@verdi_canan Seda Sayan galiba😊,in,[],[],[],1,0,1,[],[],https://twitter.com/Turkbilirkisi/status/1399278806377058305,False,,0,,,,,,,,"[{'screen_name': 'verdi_canan', 'name': 'Canan Tanrıverdi', 'id': '1140643478210252800'}]",,,,
1399278182822522885,1399278182822522885,2021-05-31 11:14:50 +03,2021-05-31,11:14:50,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg   Sefo  Aydın Örs  Seda Sayan Yunus Becit   #TheFREEZINGpoint,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['thefreezingpoint'],[],https://twitter.com/MustafaGkolan6/status/1399278182822522885,False,,0,,,,,,,,[],,,,
1399278108478476288,1399278108478476288,2021-05-31 11:14:33 +03,2021-05-31,11:14:33,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg   Sefo   Aydın Örs   Seda Sayan  Yunus Becit   #mutluhaftalar,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['mutluhaftalar'],[],https://twitter.com/MustafaGkolan6/status/1399278108478476288,False,,0,,,,,,,,[],,,,
1399278051041677314,1399278051041677314,2021-05-31 11:14:19 +03,2021-05-31,11:14:19,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg   Sefo   Aydın Örs   Seda Sayan  Yunus Becit    #MaviMarmara,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['mavimarmara'],[],https://twitter.com/MustafaGkolan6/status/1399278051041677314,False,,0,,,,,,,,[],,,,
1399277963095511041,1399277963095511041,2021-05-31 11:13:58 +03,2021-05-31,11:13:58,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen   Erkam Yıldırım   TÜİK   Ergin Ataman   Turkish Airlines   Tuborg   Sefo   Aydın Örs  Seda Sayan Yunus Becit   #hayırlıhaftalar,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['hayırlıhaftalar'],[],https://twitter.com/MustafaGkolan6/status/1399277963095511041,False,,0,,,,,,,,[],,,,
1399277913829265410,1399277913829265410,2021-05-31 11:13:46 +03,2021-05-31,11:13:46,+0300,1398673895922798596,enoughbuarada,oha falan oldum yani,,Seda Sayan neden kendine bunu yapiyosunn cok guzelsin zaten askk  https://t.co/bvKdTIVeOo,tr,[],[],['https://pbs.twimg.com/media/E2s72L8WEAkbw7K.jpg'],0,0,0,[],[],https://twitter.com/enoughbuarada/status/1399277913829265410,False,,1,https://pbs.twimg.com/media/E2s72L8WEAkbw7K.jpg,,,,,,,[],,,,
1399277890919972864,1399277890919972864,2021-05-31 11:13:41 +03,2021-05-31,11:13:41,+0300,1385314755078934529,mustafagkolan6,Mustafa Gökoğlan,,Bu ne kepazelik Mavi Marmara olayından sonra hala Erdoğan’a teşekkür ede...  https://t.co/VE2G0JkQIw @YouTube aracılığıyla  Bismillah   Selahaddin Gülen  Erkam Yıldırım  TÜİK  Ergin Ataman  Turkish Airlines  Tuborg  Sefo  Aydın Örs  Seda Sayan Yunus Becit   #KimseninŞüphesiOlmasın,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/JwLEVlbs9mA'],[],0,0,0,['kimseninşüphesiolmasın'],[],https://twitter.com/MustafaGkolan6/status/1399277890919972864,False,,0,,,,,,,,[],,,,
1399277742777118727,1399277742777118727,2021-05-31 11:13:05 +03,2021-05-31,11:13:05,+0300,1186577258540142593,magazinglobal,Magazin Global,,Seda Sayan ve Demet Akalın tartışmasına Nihat Doğan da dahil oldu  https://t.co/zieM2iE6GM  https://t.co/UkOQK8D22h,tr,[],['https://bit.ly/3i4cQNm'],['https://pbs.twimg.com/media/E2s7r07XEAEw31O.jpg'],0,0,0,[],[],https://twitter.com/MagazinGlobal/status/1399277742777118727,False,,1,https://pbs.twimg.com/media/E2s7r07XEAEw31O.jpg,,,,,,,[],,,,
